ATG_GRE_CIS_dn                                            		0.0	0.0	0.0	0.07200000000000001		0.0005	0.0		0.0	0.139		0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0							0.0		0.003			0.0	0.0	0.002	0.0	0.0	0.0			0.0	0.0			0.003					0.001		0.0				0.001			0.0	0.005	0.9640000000000001			0.0						0.0							0.0	0.0			0.002						0.0						0.002	0.0												0.065	0.022000000000000002		0.032		0.001				0.0				0.0	0.004		0.001				0.0		0.0	0.126	0.001		0.0		0.0		0.0			0.004											0.0						0.0		0.0	0.002	0.0		0.0			0.4055				0.0			0.0	0.0	0.0		0.012				0.0	0.002				0.0		0.001				0.0				0.006		0.0		0.002	0.0						0.0	0.0												0.0		0.0	0.0		0.0			0.29		0.0			0.0				0.009000000000000001						0.0			0.0		0.0							0.0	0.0165		0.0017499999999999998							0.001	0.003				0.162125				0.0						0.529										0.0012000000000000001		0.0	0.0		0.001														0.008	0.0		0.0						0.0								0.0														0.0										0.0																							0.0		0.00225																																					0.001		0.0		0.0	0.002	0.001				0.055999999999999994					
ATG_GRE_CIS_up                                            		0.0	0.0	0.0	0.0		0.0	0.0		0.002	0.0		0.5329999999999999		0.03	0.0	0.0	0.001		0.0	0.0	0.0		0.0							0.0		0.003			0.0	0.0	0.0	0.0	0.0	0.01			0.0	0.002			0.0					0.0		0.0				0.0			0.0	0.0	0.0			0.0						0.0							0.040999999999999995	0.0			0.0						0.0						0.0	0.0												0.0	0.0		0.0		0.0				0.036000000000000004				0.0	0.0		0.0				0.001		0.99	0.0	0.0		0.001		0.0		0.0			0.0											0.0						0.0		0.0	0.0	0.0		0.0			0.001				0.0			0.001	0.0	0.0		0.0				0.006999999999999999	0.0				0.0		0.039				0.0				0.0		0.001		0.0	0.0						0.0	0.0												0.0		0.0	0.0		0.0			0.0		0.0			0.0				0.0						0.0			0.0		0.0							0.0	0.0		0.008							0.0	0.0				0.0				0.0						0.0										0.0002		0.976	0.0		0.0														0.0	0.0		0.0						0.0								0.0														0.0										0.0																							0.039		0.0																																					0.0		0.0		0.0	0.0	0.0				0.0					
ATG_GR_TRANS_dn                                           		0.0005	0.0	0.0	0.0		0.0005	0.0		0.001	0.0		0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0							0.0		0.038			0.0	0.0	0.0	0.0	0.0	0.002			0.0	0.0			0.0					0.0		0.039				0.001			0.0	0.0	0.0			0.0						0.0							0.0	0.0			0.0						0.0						0.0	0.002												0.0	0.008		0.0		0.0				0.0				0.0	0.001		0.0				0.0		0.004	0.008	0.0		0.0		0.001		0.0			0.0											0.0						0.0		0.0	0.0	0.0		0.0			0.0015				0.0			0.0	0.006	0.0		0.0				0.0	0.0				0.0		0.0				0.0				0.00025		0.0		0.0	0.0						0.0	0.0												0.0		0.0	0.0		0.0			0.0		0.0			0.001				0.0						0.28800000000000003			0.0		0.0							0.0	0.0005		0.00125							0.0	0.001				0.035875000000000004				0.004						0.0										0.0		0.0	0.0		0.0														0.0	0.0		0.0						0.0								0.001														0.0										0.0																							0.0		0.0																																					0.0		0.001		0.0	0.0	0.001				0.0					
ATG_GR_TRANS_up                                           		0.0005	0.0	0.0	0.003		0.0	0.0		0.0	0.001		0.0		0.0	0.002	0.0	0.003		0.0	0.0	0.0		0.0							0.0		0.0			0.006999999999999999	0.0	0.001	0.001	0.0	0.0			0.001	0.0			0.009000000000000001					0.001		0.0				0.0			0.001	0.0	0.83			0.002						0.0							0.07400000000000001	0.0			0.001						0.0						0.0	0.002												0.0	0.0		0.01		0.0				0.006				0.009000000000000001	0.0		0.002				0.0		0.001	0.001	0.0		0.001		0.0		0.0			0.0											0.024						0.003		0.002	0.0	0.0		0.0			0.0025				0.027000000000000003			0.001	0.0	0.0		0.0				0.024	0.0				0.0		0.312				0.0				0.00075		0.0		0.061	0.0						0.0	0.0												0.0		0.001	0.0		0.040999999999999995			0.0		0.004			0.0				0.0						0.0			0.0		0.0							0.066	0.0		0.0							0.0	0.0				0.005125000000000001				0.0						0.0										0.711		0.872	0.0		0.0														0.002	0.003		0.0						0.0								0.0														0.004										0.997																							0.07400000000000001		0.0025																																					0.605		0.002		0.013999999999999999	0.0	0.0				1.0					
ATG_HIF1a_CIS_dn                                          		0.006500000000000001	0.0	0.08	0.0		0.0085	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0		0.10800000000000001	0.0	0.0		0.0							0.0		0.019			0.0	0.004	0.36	0.226	0.004	0.0			0.0	0.013999999999999999			0.0					0.244		0.081				0.0			0.0	0.214	0.0			0.004						0.0							0.0	0.0			1.0						0.0						0.0	0.0												0.0	0.0		0.0		0.0				0.0				0.0	0.184		0.879				0.017		0.0	0.0	0.0		0.0		0.001		0.0			0.385											0.0						0.004		0.0	0.0	0.0		0.0			0.1515				0.0			0.0	0.0	0.002		0.0				0.0	0.0				0.0		0.005				0.0				0.0045000000000000005		0.0		1.0	0.013999999999999999						0.0	0.0												0.0		0.0	0.0		0.0			0.0		0.17300000000000001			0.0				0.001						0.0			0.0		0.0							0.0	0.2985		0.19749999999999998							0.746	0.0				0.0022500000000000003				0.0						0.0										0.20439999999999997		0.0	0.0		0.0														0.001	0.0		0.0						0.042								0.0														0.377										0.0																							0.0		0.0																																					0.0		0.0		0.0	0.18	0.001				0.0					
ATG_HIF1a_CIS_up                                          		0.0	0.004	0.0	0.0		0.0	0.062		0.034	0.002		0.094		1.0	0.0	0.0	0.31		0.0	0.004	0.0		0.013000000000000001							0.0		0.0			0.503	0.0	0.156	0.0	0.0	0.064			0.006999999999999999	0.764			0.226					0.0		0.0				0.002			0.506	0.0	0.28800000000000003			0.0						0.0							0.0	0.001			0.0						0.0						0.765	0.001												0.0	0.0		1.0		0.0				0.5720000000000001				0.009000000000000001	0.0		0.0				0.0		0.976	0.868	0.004		0.008		0.0		0.001			0.0											0.0						0.0		0.995	0.544	0.0		1.0			0.0015				0.23800000000000002			0.0	0.0	0.107		0.005				0.005	0.0				0.0		0.708				0.0				0.0		1.0		0.0	0.0						0.006	0.004												0.0		0.0	0.0		0.0			0.0		0.0			0.0				0.0						0.0			0.0		0.0							0.0	0.003		0.0							0.0	0.0				0.111875				0.012						0.009000000000000001										0.051000000000000004		0.001	0.32899999999999996		0.0														0.0	0.001		0.722						0.0								0.001														0.003										0.002																							0.49700000000000005		0.046																																					0.0		0.001		0.001	0.0	0.0				1.0					
ATG_HNF4a_TRANS_dn                                        		0.0	0.0	0.0005	0.006999999999999999		0.001	0.001		0.003	0.0		0.0		0.001	0.0	0.0	0.0		0.0	0.040999999999999995	0.0		0.002							0.0		0.003			0.0	0.0	0.0	0.0	0.015	0.0			0.0	0.0			0.0					0.024		0.001				0.006			0.0	0.0	0.0			0.28600000000000003						0.0							0.0	0.0			0.0						0.0						0.0	0.013000000000000001												0.0	0.0		0.006		0.39299999999999996				0.0				0.0	0.0		0.0				0.0		0.077	0.0	0.0		0.0		0.0		0.0			0.0											0.001						0.001		0.0	0.0	0.001		0.0			0.011000000000000001				0.0			0.0	0.0	0.0		0.003				0.008	0.0				0.0		0.023				0.002				0.0005		0.0		0.0	0.0						0.0	0.001												0.0		0.0	0.0		0.0			0.0		0.001			0.0				0.0						0.064			0.0		0.0							0.004	0.003		0.0045000000000000005							0.0	0.0				0.0285				0.001						0.0										0.0014		0.0	0.0		0.0														0.0	0.001		0.0						0.0								0.0														0.467										0.001																							0.105		0.0022500000000000003																																					0.0		0.002		0.005	0.0	0.051				0.0					
ATG_HNF4a_TRANS_up                                        		0.001	0.0	0.0	0.0		0.0015	0.0		0.0	0.0		0.0		0.001	0.022000000000000002	0.0	0.0		0.0	0.0	0.005		0.0							0.0		0.0			0.064	0.002	0.001	0.0	0.0	0.017			0.0	0.0			0.0					0.0		0.001				0.006999999999999999			0.0	0.0	0.163			0.0						0.0							0.001	0.0			0.0						0.006999999999999999						0.0	0.0												0.0	0.001		0.0		0.0				0.0				0.001	0.0		0.0				0.0		0.002	0.5770000000000001	0.0		0.0		0.001		0.0			0.0											0.002						0.004		0.0	0.0	0.0		0.0			0.0015				0.0			0.0	0.0	0.0		0.001				0.0	0.0				0.0		0.0				0.0				0.0		0.002		0.0	0.0						0.0	0.0												0.0		0.0	0.009000000000000001		0.0			0.0		0.0			0.0				0.006						0.0			0.0		0.0							0.027000000000000003	0.0		0.0017499999999999998							0.001	0.0				0.021374999999999998				0.0						0.0										0.0002		0.0	0.0		0.0														0.0	0.0		0.0						0.0								0.0														0.0										0.0																							0.0		0.00025																																					0.002		0.0		0.004	0.0	0.0				0.013999999999999999					
ATG_HNF6_CIS_dn                                           		0.0005	0.0	0.0005	0.0		0.0005	0.0		0.028999999999999998	0.017		0.0		0.0	0.001	0.0	0.0		0.0	0.001	0.0		0.0							0.0		0.0			0.0	0.0	0.0	0.0	0.0	0.023			0.0	0.0			0.0					0.0		0.0				0.0			0.0	0.002	0.899			0.0						0.0							0.002	0.0			0.0						0.0						0.9940000000000001	0.004												0.0	0.0		0.004		0.0				0.0				0.0	0.0		0.0				0.0		0.0	0.008	0.0		0.001		0.0		0.0			0.0											0.0						0.037000000000000005		0.0	0.0	0.0		0.0			0.0045000000000000005				0.0			0.0	0.0	0.0		0.003				0.0	0.0				0.0		0.0				0.0				0.001		0.0		0.0	0.0						0.001	0.0												0.001		0.0	0.0		0.0			0.002		0.0			0.0				0.0						0.013999999999999999			0.0		0.0							0.0	0.0305		0.00025							0.001	0.008				0.033375				0.0						1.0										0.009		0.0	0.0		0.006														0.001	0.0		0.0						0.0								0.0														0.001										0.0																							0.11199999999999999		0.001																																					0.0		0.0		0.0	0.0	0.0				0.002					
ATG_HNF6_CIS_up                                           		0.0	0.004	0.0	0.0		0.0	0.006		0.0	0.0		0.27699999999999997		0.0	0.0	0.0	0.0		0.001	0.0	0.0		0.0							0.0		0.17800000000000002			0.004	0.0	0.0	0.0	0.0	0.0			0.0	0.0			0.002					0.0		0.0				0.0			0.001	0.0	0.0			0.0						0.0							0.016	0.0			0.0						0.0						0.0	0.0												0.004	0.092		0.0		0.0				0.004				0.013000000000000001	0.0		0.0				0.0		1.0	0.0	0.0		0.0		0.0		0.064			0.0											0.0						0.0		0.068	0.0	0.0		0.0			0.0005				0.001			0.003	0.0	0.0		0.0				0.0	0.0				0.0		0.585				0.006				0.00275		0.0		0.0	0.0						0.0	0.0												0.0		0.0	0.0		0.0			0.0		1.0			0.0				0.0						0.0			0.0		0.0							0.002	0.0		0.0							0.0	0.0				0.0015				0.0						0.0										0.0004		0.0	0.0		0.0														0.004	0.0		0.003						0.0								0.0														0.0										0.0																							0.0		0.00025																																					0.0		0.0		0.0	0.0	0.004				0.0					
ATG_HSE_CIS_dn                                            		0.0	0.0	0.0085	0.0		0.0	0.0		0.0	0.009000000000000001		0.057999999999999996		0.7070000000000001	0.001	0.0	0.0		0.017	0.003	0.0		0.0							0.0		0.006			0.0	0.0	0.002	0.0	0.0	0.0			0.862	0.473			0.0					0.0		0.0				0.0			0.0	0.005	0.147			0.0						0.0							0.0	0.0			0.0						0.0						0.0	0.0												0.42	0.002		0.0		0.0				0.051				0.005	0.0		0.01				0.0		0.0	0.0	0.0		0.0		0.002		0.004			0.004											0.001						0.0		0.0	0.0	0.0		0.0			0.0005				0.0			0.0	0.0	0.0		0.047				0.003	0.0				0.0		0.0				0.0				0.0		0.0		0.002	0.0						0.0	0.0												0.001		0.0	0.001		0.0			0.0		0.0			0.0				0.0						0.0			0.0		0.0							0.0	0.005		0.0							0.011000000000000001	0.0				0.000625				0.0						0.0										0.0002		0.0	0.001		0.0														0.055	0.0		0.0						0.0								0.0														0.002										0.002																							0.0		0.0																																					0.0		0.0		0.0	0.001	0.0				0.0					
ATG_HSE_CIS_up                                            		0.0005	0.0	0.0	0.0		0.0	0.0		0.0	0.0		0.0		0.001	0.0	0.0	0.0		0.0	0.0	0.0		0.0							0.0		0.0			1.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0			0.006999999999999999					0.0		0.0				0.001			0.0	0.0	0.002			0.0						0.0							1.0	0.001			0.0						0.0						1.0	0.0												0.0	0.0		0.027000000000000003		0.0				0.0				1.0	0.0		0.0				0.0		1.0	1.0	0.001		0.0		0.0		0.0			0.0											0.0						0.0		0.10400000000000001	0.0	0.0		0.005			0.008				0.0			0.0	0.0	0.0		0.0				0.0	0.0				0.017		0.9940000000000001				0.0				0.0		0.0		0.001	0.0						0.001	0.0												0.0		0.0	0.0		0.0			0.0		0.177			0.0				0.012						0.001			0.001		0.0							0.0	0.0005		0.0005							0.0	0.0				0.218125				0.0						1.0										0.0018000000000000002		0.0	0.0		0.0														0.0	0.0		0.002						0.0								0.0														0.0										0.0																							1.0		0.0025																																					0.0		0.0		0.0	0.0	0.0				0.044000000000000004					
ATG_Hpa5_TRANS_dn                                         																																																																																																																																																																								0.003																																																																																										0.0														0.018000000000000002																																																																																																																																																													
ATG_Hpa5_TRANS_up                                         																																																																																																																																																																								0.0																																																																																										0.0														0.0																																																																																																																																																													
ATG_IR1_CIS_dn                                            		0.0	0.0	0.0	0.0		0.0045000000000000005	0.0		0.001	0.015		0.22699999999999998		0.003	0.0	0.0	0.0		0.001	0.0	0.0		0.016							0.0		0.0			0.0	0.0	0.0	0.0	0.146	0.001			0.0	0.0			0.0					0.0		0.023				0.0			0.884	0.21100000000000002	0.43200000000000005			0.0						0.0							0.493	0.0			0.0						0.016						0.8640000000000001	0.161												0.0	0.0		0.07400000000000001		0.0				0.021				0.001	0.001		0.0				0.0		0.679	0.01	0.0		0.0		0.0		0.0			0.0											0.0						0.001		0.165	0.0	0.0		1.0			0.0015				0.0			0.0	0.0	0.0		0.0				0.0	0.0				0.0		1.0				0.0				0.00175		0.621		0.059000000000000004	0.0						0.0	0.0												0.0		0.0	0.0		0.0			0.0		0.0			0.0				0.0						0.08			0.0		0.0							0.0	0.0		0.005							0.0	0.0				0.005125				0.004						1.0										0.026600000000000002		0.0	0.001		0.001														0.0	0.76		0.0						0.0								0.0														0.067										0.0																							0.0		0.00025																																					0.0		0.0		0.0	0.0	0.0				0.019					
ATG_IR1_CIS_up                                            		0.1295	0.0	0.0655	0.0		0.0	0.0		0.0	0.0		0.0		0.222	0.0	0.001	0.0		0.0	0.0	0.0		0.0							0.0		0.037000000000000005			0.16	0.002	1.0	0.0	0.0	0.0			0.002	0.001			0.067					0.0		0.0				0.003			0.0	0.0	0.0			0.0						0.0							0.0	0.0			0.0						0.0						0.0	0.0												0.0	0.0		0.0		0.027999999999999997				0.0				0.0	0.0		0.0				0.0		0.0	0.001	1.0		0.0		0.002		0.0			0.0											0.001						0.0		0.0	0.0	0.0		0.0			0.0115				0.0			0.0	0.0	0.0		0.11199999999999999				0.0	0.0				0.27899999999999997		0.0				0.0				0.00075		0.0		0.0	0.001						0.0	0.0												0.002		0.0	0.0		0.0			0.0		0.006999999999999999			0.0				0.0						0.0			0.0		0.0							0.0	0.1575		0.00025							0.0	0.018000000000000002				0.010875000000000001				0.0						0.0										0.041		0.0	0.0		0.0														0.0	0.0		0.003						0.0								0.0														0.0										0.0																							1.0		0.056499999999999995																																					0.21899999999999997		0.0		0.0	0.721	0.0				0.0					
ATG_ISRE_CIS_dn                                           		0.0	0.0	0.0005	0.0		0.0	0.0		0.005	1.0		0.0		0.013000000000000001	0.0	0.0	0.0		0.006	0.001	0.0		0.0							0.001		0.042			0.248	0.001	0.725	0.024	0.9990000000000001	0.0			0.003	0.0			0.135					0.0		0.0				0.006			0.005	0.0	1.0			0.0						0.0							1.0	0.0			0.0						0.0						1.0	0.0												0.0	0.001		0.9309999999999999		0.0				0.0				0.017	0.0		0.001				0.0		0.027999999999999997	1.0	0.0		0.005		0.0		0.0			0.0											0.0						0.162		0.68	0.005	0.0		0.993			0.003				0.013999999999999999			0.0	0.0	0.008		0.013999999999999999				0.0	0.0				0.0		0.0				0.0				0.4045		0.977		0.542	0.0						0.005	0.0												0.004		0.0	0.0		0.0			0.0		0.988			0.0				0.001						0.0			0.0		0.0							0.0	0.0		0.0							0.0	0.0				0.649				0.129						1.0										0.038		0.0	0.008		0.0														0.991	0.98		0.0						0.001								0.0														0.0										0.0																							1.0		0.065																																					0.001		0.0		0.0	0.11800000000000001	0.0				0.085					
ATG_ISRE_CIS_up                                           		0.0005	0.0	0.001	0.0		0.0	0.002		0.162	0.0		0.013000000000000001		0.121	0.0	0.0	0.0		0.0	0.0	0.006999999999999999		0.0							0.0		0.0			0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0			0.001					0.0		0.023				0.0			0.0	0.0	0.0			0.006999999999999999						0.0							0.0	0.0			0.0						0.0						0.0	0.0												0.0	0.0		0.0		0.0				0.003				0.0	0.009000000000000001		0.0				0.0		0.0	0.0	0.0		0.0		0.0		0.001			0.016											0.0						0.0		0.0	0.0	0.001		0.0			0.0005				0.0			0.0	0.0	0.0		0.0				0.001	0.0				0.0		1.0				0.0				0.0		0.0		0.0	0.039						0.0	0.0												0.0		0.001	0.0		0.0			0.0		0.0			0.0				0.0						0.02			0.0		0.0							0.006	0.0		0.002							0.0	0.0				0.0				0.046						0.0										0.0		0.0	0.0		0.0														0.0	0.0		0.006						0.001								0.008														0.001										0.0																							0.0		0.0																																					0.0		0.0		0.001	0.0	0.0				0.0					
ATG_LXRa_TRANS_dn                                         		0.0	0.0	0.003	0.0		0.0	0.0		0.0	0.011000000000000001		0.006999999999999999		0.004	0.0	0.0	0.0		0.0	0.017	0.001		0.009000000000000001							0.0		0.0			0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0			0.0					0.0		0.0				0.059000000000000004			0.0	0.006999999999999999	0.0			0.0						0.0							0.581	0.0			0.0						0.0						0.0	0.009000000000000001												0.001	0.003		0.095		0.0				0.0				0.0	0.001		0.0				0.0		0.0	0.249	0.0		0.001		0.0		0.0			0.0											0.0						0.0		0.0	0.0	0.08900000000000001		0.15			0.0				0.0			0.0	0.0	0.0		0.0				0.013999999999999999	0.003				0.0		0.004				0.005				0.0		0.0		0.005	0.015						0.0	0.0												0.0		0.0	0.004		0.0			0.0		0.081			0.0				0.002						0.0			0.0		0.008							0.0	0.3865		0.014750000000000001							0.001	0.08199999999999999				0.00025				0.019						0.004										0.0002		0.0	0.0		0.0														0.0	0.084		0.0						0.0								0.0														0.001										0.0																							0.0		0.0																																					0.0		0.001		0.003	0.0	0.0				0.0					
ATG_LXRa_TRANS_up                                         		0.0	0.0	0.002	0.001		0.0	0.0		0.006	0.0		0.0		0.0	0.004	0.0	0.001		0.02	0.0	0.0		0.0							0.0		0.001			1.0	0.0	1.0	0.044000000000000004	0.917	0.0			0.001	0.0			0.649					0.071		0.002				0.052000000000000005			0.011000000000000001	0.0	0.5710000000000001			0.0						0.0							0.0	0.006			0.0						0.0						0.0	0.0												0.0	0.0		0.0		0.0				0.0				0.752	0.0		0.0				0.0		0.0	0.0	0.001		0.09699999999999999		0.0		0.0			0.19399999999999998											0.0						0.005		0.0	0.0	0.0		0.0			0.4935				0.0			0.008	0.0	0.0		0.0				0.0	0.0				0.0		0.0				0.0				0.001		0.0		0.0	0.002						0.001	0.0												0.0		0.0	0.0		0.0			0.0		0.0			0.0				0.0						0.011000000000000001			0.0		0.0							0.154	0.491		0.0							0.0	0.0				0.038375				0.0						0.0										0.079		0.39299999999999996	0.0		0.42700000000000005														0.0	0.0		0.0						0.0								0.005														0.0										0.0																							0.0		0.07024999999999999																																					0.018000000000000002		0.0		0.0	0.09	0.0				0.0					
ATG_LXRb_TRANS_dn                                         		0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0		0.001		0.015	0.0	0.0	0.0		0.153	0.0	0.0		0.0							0.0		0.0			0.0	0.0	0.0	0.0	0.0	0.094			0.0	0.0			0.0					0.006999999999999999		0.0				0.0			0.0	0.017	0.0			0.0						0.001							0.062	0.0			0.0						0.002						0.003	0.0												0.0	0.003		0.004		0.035				0.0				0.0	0.0		0.0				0.0		0.006	0.0	0.0		0.0		0.0		0.0			0.09											0.0						0.0		0.0	0.0	0.0		0.308			0.0				0.0			0.0	0.0	0.0		0.0				0.003	0.0				0.0		0.002				0.001				0.0		0.136		0.0	0.0						0.0	0.0												0.0		0.0	0.0		0.0			0.0		0.006			0.0				0.0						0.075			0.0		0.0							0.0	0.16899999999999998		0.00075							0.0	0.0				0.002125				0.004						0.021										0.0		0.0	0.001		0.0														0.0	0.07400000000000001		0.0						0.0								0.0														0.015										0.0																							0.006999999999999999		0.0																																					0.0		0.0		0.001	0.0	0.004				0.0					
ATG_LXRb_TRANS_up                                         		0.0005	0.001	0.0005	0.001		0.0	0.0		0.011000000000000001	0.0		0.0		0.0	0.019	0.0	0.0		0.0	0.004	0.0		0.0							0.0		0.002			0.039	0.0	1.0	0.0	0.486	0.0			0.001	0.0			0.16899999999999998					0.0		0.0				0.252			0.0	0.0	0.062			0.0						0.0							0.008	0.0			0.002						0.0						0.0	0.0												0.0	0.0		0.0		0.0				0.0				0.331	0.0		0.0				0.0		0.0	0.001	0.0		0.0		0.027999999999999997		0.0			0.0											0.0						0.0		0.0	0.018000000000000002	0.001		0.0			0.3265				0.0			0.0	0.0	0.0		0.0				0.0	0.0				0.001		0.0				0.0				0.02075		0.0		0.0	0.0						0.0	0.0												0.0		0.374	0.0		0.001			0.001		0.002			0.0				0.002						0.01			0.0		0.0							0.011000000000000001	0.036000000000000004		0.0							0.049	0.0				0.045				0.0						0.0										0.0016		0.003	0.0		0.0														0.0	0.0		0.0						0.0								0.002														0.0										0.0																							0.0		0.00775																																					0.023		0.0		0.0	0.915	0.0				0.069					
ATG_MRE_CIS_dn                                            		0.0	0.0	0.0	0.005		0.0	0.0		0.002	0.0		0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.002		0.0							0.0		0.0			0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.001			0.0					0.001		0.011000000000000001				0.0			0.0	0.0	0.0			0.002						0.0							0.0	0.0			0.0						0.025						0.0	0.001												0.008	0.0		0.0		0.0				0.0				0.0	0.0		0.006999999999999999				0.0		0.0	0.0	0.0		0.001		0.0		0.0			0.003											0.0						0.0		0.0	0.0	0.0		0.0			0.0				0.0			0.0	0.0	0.0		0.0				0.0	0.001				0.0		0.001				0.0				0.00525		0.0		0.0	0.51						0.0	0.0												0.0		0.0	0.0		0.0			0.0		0.0			0.0				0.005						0.0			0.0		0.0							0.001	0.0		0.0							0.0	0.0				0.0				0.0						0.0										0.0		0.0	0.0		0.0														0.0	0.0		0.0						0.001								0.0														0.0										0.0																							0.0		0.0																																					0.003		0.001		0.0	0.0	0.001				0.0					
ATG_MRE_CIS_up                                            		0.0025	0.0	0.003	0.0		0.0	0.001		0.0	1.0		0.001		0.9470000000000001	0.0	0.002	0.0		0.0	0.002	0.0		0.006999999999999999							0.0		0.001			0.998	0.0	0.7340000000000001	0.001	0.0	0.0			0.0	0.0			0.998					0.0		0.0				0.003			0.943	0.0	1.0			0.0						0.0							1.0	0.001			0.0						0.0						1.0	0.0												0.0	0.0		1.0		0.0				0.114				1.0	0.0		0.0				0.0		0.9990000000000001	1.0	0.004		0.0		0.0		0.0			0.0											0.002						0.0		1.0	0.807	0.0		1.0			0.985				0.955			0.0	0.0	0.02		0.013999999999999999				0.0	0.0				0.0		0.986				0.0				0.03325		0.001		0.0	0.0						0.12300000000000001	0.0												0.006		0.0	0.0		0.0			0.001		0.9690000000000001			0.0				0.0						0.0			0.0		0.0							0.0	0.044500000000000005		0.004							0.0	0.0				0.7457499999999999				0.975						1.0										0.0		0.003	0.49200000000000005		0.0														0.0	0.004		0.006999999999999999						0.0								0.002														0.042										0.006																							1.0		0.29775																																					0.0		0.0		0.001	0.319	0.0				0.914					
ATG_M_06_CIS_dn                                           		0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0							0.0		0.0			0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0			0.0					0.0		0.0				0.0			0.0	0.0	0.0			0.0						0.0							0.0	0.0			0.0						0.0						0.0	0.0												0.0	0.0		0.0		0.0				0.0				0.0	0.0		0.0				0.0		0.0	0.0	0.0		0.0		0.0		0.0			0.0											0.0						0.0		0.0	0.0	0.0		0.0			0.0				0.0			0.0	0.0	0.0		0.0				0.0	0.0				0.0		0.0				0.0				0.0		0.0		0.0	0.0						0.0	0.0												0.0		0.0	0.0		0.0			0.0		0.0			0.0				0.0						0.0			0.0		0.0							0.0	0.0		0.0							0.0	0.0				0.0				0.0						0.0										0.0		0.0	0.0		0.0														0.0	0.0		0.0						0.0								0.0														0.0										0.0																							0.0		0.0																																					0.0		0.0		0.0	0.0	0.0				0.0					
ATG_M_06_CIS_up                                           		0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0							0.0		0.0			0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0			0.0					0.0		0.0				0.0			0.0	0.0	0.0			0.0						0.0							0.0	0.0			0.0						0.0						0.0	0.0												0.0	0.0		0.0		0.0				0.0				0.0	0.0		0.0				0.0		0.0	0.0	0.0		0.0		0.0		0.0			0.0											0.0						0.0		0.0	0.0	0.0		0.0			0.0				0.0			0.0	0.0	0.0		0.0				0.0	0.0				0.0		0.14800000000000002				0.0				0.0		0.0		0.0	0.0						0.0	0.0												0.0		0.0	0.0		0.0			0.0		0.0			0.0				0.0						0.0			0.0		0.0							0.0	0.0		0.0							0.0	0.0				0.0				0.0						0.0										0.0		0.0	0.0		0.0														0.0	0.0		0.0						0.0								0.0														0.0										0.0																							0.0		0.0																																					0.0		0.0		0.0	0.0	0.0				0.0					
ATG_M_06_TRANS_dn                                         		0.0	0.0	0.0	0.131		0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0							0.0		0.002			0.0	0.0	0.0	0.147	0.0	0.0			0.0	0.0			0.0					0.0		0.004				0.0			0.0	0.0	0.0			0.0						0.0							0.0	0.0			0.0						0.0						0.0	0.0												0.0	0.0		0.0		0.0				0.0				0.0	0.0		0.0				0.0		0.0	0.0	0.0		0.0		0.0		0.0			0.0											0.0						0.0		0.0	0.0	0.0		0.0			0.1435				0.0			0.0	0.0	0.0		0.0				0.0	0.0				0.0		0.0				0.0				0.0031666666666666666		0.0		0.0	0.0						0.0	0.0												0.0		0.0	0.0		0.0			0.0		0.0			0.0				0.0						0.0			0.0		0.0							0.0	0.0		0.0							0.0	0.0				0.00030000000000000003				0.0						0.0										0.0		0.0	0.0		0.0														0.0	0.0		0.0						0.0								0.0														0.0										0.0																							0.0		0.0005																																					0.0		0.0		0.0	0.0	0.0				0.0					
ATG_M_06_TRANS_up                                         		0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0		0.0		0.0	0.001	0.0	0.0		0.0	0.0	0.0		0.0							0.0		0.0			0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0			0.0					0.0		0.0				0.0			0.0	0.0	0.0			0.0						0.0							0.0	0.0			0.0						0.0						0.0	0.0												0.0	0.0		0.0		0.001				0.0				0.0	0.0		0.0				0.0		0.002	0.0	0.0		0.0		0.0		0.0			0.0											0.0						0.0		0.0	0.0	0.0		0.0			0.0				0.0			0.0	0.0	0.0		0.0				0.0	0.0				0.0		0.0				0.0				0.0		0.0		0.0	0.0						0.0	0.0												0.0		0.0	0.0		0.0			0.0		0.0			0.0				0.0						0.0			0.0		0.0							0.0	0.0		0.0							0.0	0.0				0.0				0.0						0.0										0.0		0.0	0.0		0.0														0.0	0.0		0.0						0.0								0.0														0.0										0.0																							0.004		0.0																																					0.0		0.0		0.0	0.0	0.0				0.0					
